interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,market,spp
2024-06-06T06:00:00-05:00,2024-06-06T11:00:00+00:00,2024-06-06T07:00:00-05:00,2024-06-06T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.17
2024-06-06T07:00:00-05:00,2024-06-06T12:00:00+00:00,2024-06-06T08:00:00-05:00,2024-06-06T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.5
2024-06-06T08:00:00-05:00,2024-06-06T13:00:00+00:00,2024-06-06T09:00:00-05:00,2024-06-06T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.11
2024-06-06T09:00:00-05:00,2024-06-06T14:00:00+00:00,2024-06-06T10:00:00-05:00,2024-06-06T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.77
2024-06-06T10:00:00-05:00,2024-06-06T15:00:00+00:00,2024-06-06T11:00:00-05:00,2024-06-06T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.5
2024-06-06T11:00:00-05:00,2024-06-06T16:00:00+00:00,2024-06-06T12:00:00-05:00,2024-06-06T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.44
2024-06-06T12:00:00-05:00,2024-06-06T17:00:00+00:00,2024-06-06T13:00:00-05:00,2024-06-06T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.15
2024-06-06T13:00:00-05:00,2024-06-06T18:00:00+00:00,2024-06-06T14:00:00-05:00,2024-06-06T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,56.36
2024-06-06T14:00:00-05:00,2024-06-06T19:00:00+00:00,2024-06-06T15:00:00-05:00,2024-06-06T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,67.84
2024-06-06T15:00:00-05:00,2024-06-06T20:00:00+00:00,2024-06-06T16:00:00-05:00,2024-06-06T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,95.82
2024-06-06T16:00:00-05:00,2024-06-06T21:00:00+00:00,2024-06-06T17:00:00-05:00,2024-06-06T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,119.33
2024-06-06T17:00:00-05:00,2024-06-06T22:00:00+00:00,2024-06-06T18:00:00-05:00,2024-06-06T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,119.02
2024-06-06T18:00:00-05:00,2024-06-06T23:00:00+00:00,2024-06-06T19:00:00-05:00,2024-06-07T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,96.02
2024-06-06T19:00:00-05:00,2024-06-07T00:00:00+00:00,2024-06-06T20:00:00-05:00,2024-06-07T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,187.62
2024-06-06T20:00:00-05:00,2024-06-07T01:00:00+00:00,2024-06-06T21:00:00-05:00,2024-06-07T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,119.32
2024-06-06T21:00:00-05:00,2024-06-07T02:00:00+00:00,2024-06-06T22:00:00-05:00,2024-06-07T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.44
2024-06-06T22:00:00-05:00,2024-06-07T03:00:00+00:00,2024-06-06T23:00:00-05:00,2024-06-07T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.19
2024-06-06T23:00:00-05:00,2024-06-07T04:00:00+00:00,2024-06-07T00:00:00-05:00,2024-06-07T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.15
2024-06-07T00:00:00-05:00,2024-06-07T05:00:00+00:00,2024-06-07T01:00:00-05:00,2024-06-07T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.19
2024-06-07T01:00:00-05:00,2024-06-07T06:00:00+00:00,2024-06-07T02:00:00-05:00,2024-06-07T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.99
2024-06-07T02:00:00-05:00,2024-06-07T07:00:00+00:00,2024-06-07T03:00:00-05:00,2024-06-07T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.77
2024-06-07T03:00:00-05:00,2024-06-07T08:00:00+00:00,2024-06-07T04:00:00-05:00,2024-06-07T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.41
2024-06-07T04:00:00-05:00,2024-06-07T09:00:00+00:00,2024-06-07T05:00:00-05:00,2024-06-07T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.49
2024-06-07T05:00:00-05:00,2024-06-07T10:00:00+00:00,2024-06-07T06:00:00-05:00,2024-06-07T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.88
2024-06-07T06:00:00-05:00,2024-06-07T11:00:00+00:00,2024-06-07T07:00:00-05:00,2024-06-07T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.4
2024-06-07T07:00:00-05:00,2024-06-07T12:00:00+00:00,2024-06-07T08:00:00-05:00,2024-06-07T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.34
2024-06-07T08:00:00-05:00,2024-06-07T13:00:00+00:00,2024-06-07T09:00:00-05:00,2024-06-07T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.75
2024-06-07T09:00:00-05:00,2024-06-07T14:00:00+00:00,2024-06-07T10:00:00-05:00,2024-06-07T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.0
2024-06-07T10:00:00-05:00,2024-06-07T15:00:00+00:00,2024-06-07T11:00:00-05:00,2024-06-07T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.85
2024-06-07T11:00:00-05:00,2024-06-07T16:00:00+00:00,2024-06-07T12:00:00-05:00,2024-06-07T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.3
2024-06-07T12:00:00-05:00,2024-06-07T17:00:00+00:00,2024-06-07T13:00:00-05:00,2024-06-07T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.92
2024-06-07T13:00:00-05:00,2024-06-07T18:00:00+00:00,2024-06-07T14:00:00-05:00,2024-06-07T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.76
2024-06-07T14:00:00-05:00,2024-06-07T19:00:00+00:00,2024-06-07T15:00:00-05:00,2024-06-07T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,47.24
2024-06-07T15:00:00-05:00,2024-06-07T20:00:00+00:00,2024-06-07T16:00:00-05:00,2024-06-07T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,50.43
2024-06-07T16:00:00-05:00,2024-06-07T21:00:00+00:00,2024-06-07T17:00:00-05:00,2024-06-07T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,57.31
2024-06-07T17:00:00-05:00,2024-06-07T22:00:00+00:00,2024-06-07T18:00:00-05:00,2024-06-07T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,56.7
2024-06-07T18:00:00-05:00,2024-06-07T23:00:00+00:00,2024-06-07T19:00:00-05:00,2024-06-08T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,50.3
2024-06-07T19:00:00-05:00,2024-06-08T00:00:00+00:00,2024-06-07T20:00:00-05:00,2024-06-08T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,44.99
2024-06-07T20:00:00-05:00,2024-06-08T01:00:00+00:00,2024-06-07T21:00:00-05:00,2024-06-08T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.81
2024-06-07T21:00:00-05:00,2024-06-08T02:00:00+00:00,2024-06-07T22:00:00-05:00,2024-06-08T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,31.45
2024-06-07T22:00:00-05:00,2024-06-08T03:00:00+00:00,2024-06-07T23:00:00-05:00,2024-06-08T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.73
2024-06-07T23:00:00-05:00,2024-06-08T04:00:00+00:00,2024-06-08T00:00:00-05:00,2024-06-08T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.06
2024-06-08T00:00:00-05:00,2024-06-08T05:00:00+00:00,2024-06-08T01:00:00-05:00,2024-06-08T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.14
2024-06-08T01:00:00-05:00,2024-06-08T06:00:00+00:00,2024-06-08T02:00:00-05:00,2024-06-08T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.97
2024-06-08T02:00:00-05:00,2024-06-08T07:00:00+00:00,2024-06-08T03:00:00-05:00,2024-06-08T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.38
2024-06-08T03:00:00-05:00,2024-06-08T08:00:00+00:00,2024-06-08T04:00:00-05:00,2024-06-08T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.82
2024-06-08T04:00:00-05:00,2024-06-08T09:00:00+00:00,2024-06-08T05:00:00-05:00,2024-06-08T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.0
2024-06-08T05:00:00-05:00,2024-06-08T10:00:00+00:00,2024-06-08T06:00:00-05:00,2024-06-08T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,10.02
2024-06-08T06:00:00-05:00,2024-06-08T11:00:00+00:00,2024-06-08T07:00:00-05:00,2024-06-08T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.16
2024-06-08T07:00:00-05:00,2024-06-08T12:00:00+00:00,2024-06-08T08:00:00-05:00,2024-06-08T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,10.19
2024-06-08T08:00:00-05:00,2024-06-08T13:00:00+00:00,2024-06-08T09:00:00-05:00,2024-06-08T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,10.17
2024-06-08T09:00:00-05:00,2024-06-08T14:00:00+00:00,2024-06-08T10:00:00-05:00,2024-06-08T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.52
2024-06-08T10:00:00-05:00,2024-06-08T15:00:00+00:00,2024-06-08T11:00:00-05:00,2024-06-08T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.02
2024-06-08T11:00:00-05:00,2024-06-08T16:00:00+00:00,2024-06-08T12:00:00-05:00,2024-06-08T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.89
2024-06-08T12:00:00-05:00,2024-06-08T17:00:00+00:00,2024-06-08T13:00:00-05:00,2024-06-08T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.45
2024-06-08T13:00:00-05:00,2024-06-08T18:00:00+00:00,2024-06-08T14:00:00-05:00,2024-06-08T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.06
2024-06-08T14:00:00-05:00,2024-06-08T19:00:00+00:00,2024-06-08T15:00:00-05:00,2024-06-08T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.27
2024-06-08T15:00:00-05:00,2024-06-08T20:00:00+00:00,2024-06-08T16:00:00-05:00,2024-06-08T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,35.9
2024-06-08T16:00:00-05:00,2024-06-08T21:00:00+00:00,2024-06-08T17:00:00-05:00,2024-06-08T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.29
2024-06-08T17:00:00-05:00,2024-06-08T22:00:00+00:00,2024-06-08T18:00:00-05:00,2024-06-08T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,39.1
2024-06-08T18:00:00-05:00,2024-06-08T23:00:00+00:00,2024-06-08T19:00:00-05:00,2024-06-09T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.64
2024-06-08T19:00:00-05:00,2024-06-09T00:00:00+00:00,2024-06-08T20:00:00-05:00,2024-06-09T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,46.59
2024-06-08T20:00:00-05:00,2024-06-09T01:00:00+00:00,2024-06-08T21:00:00-05:00,2024-06-09T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,43.01
2024-06-08T21:00:00-05:00,2024-06-09T02:00:00+00:00,2024-06-08T22:00:00-05:00,2024-06-09T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.35
2024-06-08T22:00:00-05:00,2024-06-09T03:00:00+00:00,2024-06-08T23:00:00-05:00,2024-06-09T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.35
2024-06-08T23:00:00-05:00,2024-06-09T04:00:00+00:00,2024-06-09T00:00:00-05:00,2024-06-09T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.0
2024-06-09T00:00:00-05:00,2024-06-09T05:00:00+00:00,2024-06-09T01:00:00-05:00,2024-06-09T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.35
2024-06-09T01:00:00-05:00,2024-06-09T06:00:00+00:00,2024-06-09T02:00:00-05:00,2024-06-09T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.06
2024-06-09T02:00:00-05:00,2024-06-09T07:00:00+00:00,2024-06-09T03:00:00-05:00,2024-06-09T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.75
2024-06-09T03:00:00-05:00,2024-06-09T08:00:00+00:00,2024-06-09T04:00:00-05:00,2024-06-09T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.76
2024-06-09T04:00:00-05:00,2024-06-09T09:00:00+00:00,2024-06-09T05:00:00-05:00,2024-06-09T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.83
2024-06-09T05:00:00-05:00,2024-06-09T10:00:00+00:00,2024-06-09T06:00:00-05:00,2024-06-09T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.46
2024-06-09T06:00:00-05:00,2024-06-09T11:00:00+00:00,2024-06-09T07:00:00-05:00,2024-06-09T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.77
2024-06-09T07:00:00-05:00,2024-06-09T12:00:00+00:00,2024-06-09T08:00:00-05:00,2024-06-09T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.25
2024-06-09T08:00:00-05:00,2024-06-09T13:00:00+00:00,2024-06-09T09:00:00-05:00,2024-06-09T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.55
2024-06-09T09:00:00-05:00,2024-06-09T14:00:00+00:00,2024-06-09T10:00:00-05:00,2024-06-09T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.62
2024-06-09T10:00:00-05:00,2024-06-09T15:00:00+00:00,2024-06-09T11:00:00-05:00,2024-06-09T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.52
2024-06-09T11:00:00-05:00,2024-06-09T16:00:00+00:00,2024-06-09T12:00:00-05:00,2024-06-09T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.94
2024-06-09T12:00:00-05:00,2024-06-09T17:00:00+00:00,2024-06-09T13:00:00-05:00,2024-06-09T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.88
2024-06-09T13:00:00-05:00,2024-06-09T18:00:00+00:00,2024-06-09T14:00:00-05:00,2024-06-09T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,35.43
2024-06-09T14:00:00-05:00,2024-06-09T19:00:00+00:00,2024-06-09T15:00:00-05:00,2024-06-09T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,40.99
2024-06-09T15:00:00-05:00,2024-06-09T20:00:00+00:00,2024-06-09T16:00:00-05:00,2024-06-09T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,39.92
2024-06-09T16:00:00-05:00,2024-06-09T21:00:00+00:00,2024-06-09T17:00:00-05:00,2024-06-09T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,60.0
2024-06-09T17:00:00-05:00,2024-06-09T22:00:00+00:00,2024-06-09T18:00:00-05:00,2024-06-09T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,62.74
2024-06-09T18:00:00-05:00,2024-06-09T23:00:00+00:00,2024-06-09T19:00:00-05:00,2024-06-10T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,60.6
2024-06-09T19:00:00-05:00,2024-06-10T00:00:00+00:00,2024-06-09T20:00:00-05:00,2024-06-10T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,82.56
2024-06-09T20:00:00-05:00,2024-06-10T01:00:00+00:00,2024-06-09T21:00:00-05:00,2024-06-10T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,64.56
2024-06-09T21:00:00-05:00,2024-06-10T02:00:00+00:00,2024-06-09T22:00:00-05:00,2024-06-10T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,44.28
2024-06-09T22:00:00-05:00,2024-06-10T03:00:00+00:00,2024-06-09T23:00:00-05:00,2024-06-10T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.54
2024-06-09T23:00:00-05:00,2024-06-10T04:00:00+00:00,2024-06-10T00:00:00-05:00,2024-06-10T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.08
2024-06-10T00:00:00-05:00,2024-06-10T05:00:00+00:00,2024-06-10T01:00:00-05:00,2024-06-10T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.01
2024-06-10T01:00:00-05:00,2024-06-10T06:00:00+00:00,2024-06-10T02:00:00-05:00,2024-06-10T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.94
2024-06-10T02:00:00-05:00,2024-06-10T07:00:00+00:00,2024-06-10T03:00:00-05:00,2024-06-10T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.78
2024-06-10T03:00:00-05:00,2024-06-10T08:00:00+00:00,2024-06-10T04:00:00-05:00,2024-06-10T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.68
2024-06-10T04:00:00-05:00,2024-06-10T09:00:00+00:00,2024-06-10T05:00:00-05:00,2024-06-10T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.41
2024-06-10T05:00:00-05:00,2024-06-10T10:00:00+00:00,2024-06-10T06:00:00-05:00,2024-06-10T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.05
2024-06-10T06:00:00-05:00,2024-06-10T11:00:00+00:00,2024-06-10T07:00:00-05:00,2024-06-10T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.15
2024-06-10T07:00:00-05:00,2024-06-10T12:00:00+00:00,2024-06-10T08:00:00-05:00,2024-06-10T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.21
2024-06-10T08:00:00-05:00,2024-06-10T13:00:00+00:00,2024-06-10T09:00:00-05:00,2024-06-10T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.17
2024-06-10T09:00:00-05:00,2024-06-10T14:00:00+00:00,2024-06-10T10:00:00-05:00,2024-06-10T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.03
2024-06-10T10:00:00-05:00,2024-06-10T15:00:00+00:00,2024-06-10T11:00:00-05:00,2024-06-10T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.39
2024-06-10T11:00:00-05:00,2024-06-10T16:00:00+00:00,2024-06-10T12:00:00-05:00,2024-06-10T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,31.46
2024-06-10T12:00:00-05:00,2024-06-10T17:00:00+00:00,2024-06-10T13:00:00-05:00,2024-06-10T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,41.28
2024-06-10T13:00:00-05:00,2024-06-10T18:00:00+00:00,2024-06-10T14:00:00-05:00,2024-06-10T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,38.23
2024-06-10T14:00:00-05:00,2024-06-10T19:00:00+00:00,2024-06-10T15:00:00-05:00,2024-06-10T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.55
2024-06-10T15:00:00-05:00,2024-06-10T20:00:00+00:00,2024-06-10T16:00:00-05:00,2024-06-10T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,57.0
2024-06-10T16:00:00-05:00,2024-06-10T21:00:00+00:00,2024-06-10T17:00:00-05:00,2024-06-10T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,65.77
2024-06-10T17:00:00-05:00,2024-06-10T22:00:00+00:00,2024-06-10T18:00:00-05:00,2024-06-10T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,62.34
2024-06-10T18:00:00-05:00,2024-06-10T23:00:00+00:00,2024-06-10T19:00:00-05:00,2024-06-11T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,91.15
2024-06-10T19:00:00-05:00,2024-06-11T00:00:00+00:00,2024-06-10T20:00:00-05:00,2024-06-11T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,118.24
2024-06-10T20:00:00-05:00,2024-06-11T01:00:00+00:00,2024-06-10T21:00:00-05:00,2024-06-11T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,126.75
2024-06-10T21:00:00-05:00,2024-06-11T02:00:00+00:00,2024-06-10T22:00:00-05:00,2024-06-11T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,74.66
2024-06-10T22:00:00-05:00,2024-06-11T03:00:00+00:00,2024-06-10T23:00:00-05:00,2024-06-11T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,32.56
2024-06-10T23:00:00-05:00,2024-06-11T04:00:00+00:00,2024-06-11T00:00:00-05:00,2024-06-11T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.19
2024-06-11T00:00:00-05:00,2024-06-11T05:00:00+00:00,2024-06-11T01:00:00-05:00,2024-06-11T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.16
2024-06-11T01:00:00-05:00,2024-06-11T06:00:00+00:00,2024-06-11T02:00:00-05:00,2024-06-11T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.05
2024-06-11T02:00:00-05:00,2024-06-11T07:00:00+00:00,2024-06-11T03:00:00-05:00,2024-06-11T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.96
2024-06-11T03:00:00-05:00,2024-06-11T08:00:00+00:00,2024-06-11T04:00:00-05:00,2024-06-11T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.58
2024-06-11T04:00:00-05:00,2024-06-11T09:00:00+00:00,2024-06-11T05:00:00-05:00,2024-06-11T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.28
2024-06-11T05:00:00-05:00,2024-06-11T10:00:00+00:00,2024-06-11T06:00:00-05:00,2024-06-11T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.83
2024-06-11T06:00:00-05:00,2024-06-11T11:00:00+00:00,2024-06-11T07:00:00-05:00,2024-06-11T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.71
2024-06-11T07:00:00-05:00,2024-06-11T12:00:00+00:00,2024-06-11T08:00:00-05:00,2024-06-11T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.44
2024-06-11T08:00:00-05:00,2024-06-11T13:00:00+00:00,2024-06-11T09:00:00-05:00,2024-06-11T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.47
2024-06-11T09:00:00-05:00,2024-06-11T14:00:00+00:00,2024-06-11T10:00:00-05:00,2024-06-11T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.77
2024-06-11T10:00:00-05:00,2024-06-11T15:00:00+00:00,2024-06-11T11:00:00-05:00,2024-06-11T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.32
2024-06-11T11:00:00-05:00,2024-06-11T16:00:00+00:00,2024-06-11T12:00:00-05:00,2024-06-11T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,29.6
2024-06-11T12:00:00-05:00,2024-06-11T17:00:00+00:00,2024-06-11T13:00:00-05:00,2024-06-11T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,36.52
2024-06-11T13:00:00-05:00,2024-06-11T18:00:00+00:00,2024-06-11T14:00:00-05:00,2024-06-11T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,49.44
2024-06-11T14:00:00-05:00,2024-06-11T19:00:00+00:00,2024-06-11T15:00:00-05:00,2024-06-11T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,52.17
2024-06-11T15:00:00-05:00,2024-06-11T20:00:00+00:00,2024-06-11T16:00:00-05:00,2024-06-11T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,58.43
2024-06-11T16:00:00-05:00,2024-06-11T21:00:00+00:00,2024-06-11T17:00:00-05:00,2024-06-11T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,58.59
2024-06-11T17:00:00-05:00,2024-06-11T22:00:00+00:00,2024-06-11T18:00:00-05:00,2024-06-11T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,58.75
