interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2024-07-01T02:00:00-05:00,2024-07-01T07:00:00+00:00,2024-07-01T03:00:00-05:00,2024-07-01T08:00:00+00:00,HB_HOUSTON,17.21
2024-07-01T03:00:00-05:00,2024-07-01T08:00:00+00:00,2024-07-01T04:00:00-05:00,2024-07-01T09:00:00+00:00,HB_HOUSTON,16.9
2024-07-01T04:00:00-05:00,2024-07-01T09:00:00+00:00,2024-07-01T05:00:00-05:00,2024-07-01T10:00:00+00:00,HB_HOUSTON,16.91
2024-07-01T05:00:00-05:00,2024-07-01T10:00:00+00:00,2024-07-01T06:00:00-05:00,2024-07-01T11:00:00+00:00,HB_HOUSTON,17.32
2024-07-01T06:00:00-05:00,2024-07-01T11:00:00+00:00,2024-07-01T07:00:00-05:00,2024-07-01T12:00:00+00:00,HB_HOUSTON,18.19
2024-07-01T07:00:00-05:00,2024-07-01T12:00:00+00:00,2024-07-01T08:00:00-05:00,2024-07-01T13:00:00+00:00,HB_HOUSTON,17.1
2024-07-01T08:00:00-05:00,2024-07-01T13:00:00+00:00,2024-07-01T09:00:00-05:00,2024-07-01T14:00:00+00:00,HB_HOUSTON,14.1
2024-07-01T09:00:00-05:00,2024-07-01T14:00:00+00:00,2024-07-01T10:00:00-05:00,2024-07-01T15:00:00+00:00,HB_HOUSTON,14.95
2024-07-01T10:00:00-05:00,2024-07-01T15:00:00+00:00,2024-07-01T11:00:00-05:00,2024-07-01T16:00:00+00:00,HB_HOUSTON,19.1
2024-07-01T11:00:00-05:00,2024-07-01T16:00:00+00:00,2024-07-01T12:00:00-05:00,2024-07-01T17:00:00+00:00,HB_HOUSTON,24.03
2024-07-01T12:00:00-05:00,2024-07-01T17:00:00+00:00,2024-07-01T13:00:00-05:00,2024-07-01T18:00:00+00:00,HB_HOUSTON,29.55
2024-07-01T13:00:00-05:00,2024-07-01T18:00:00+00:00,2024-07-01T14:00:00-05:00,2024-07-01T19:00:00+00:00,HB_HOUSTON,35.4
2024-07-01T14:00:00-05:00,2024-07-01T19:00:00+00:00,2024-07-01T15:00:00-05:00,2024-07-01T20:00:00+00:00,HB_HOUSTON,39.42
2024-07-01T15:00:00-05:00,2024-07-01T20:00:00+00:00,2024-07-01T16:00:00-05:00,2024-07-01T21:00:00+00:00,HB_HOUSTON,41.28
2024-07-01T16:00:00-05:00,2024-07-01T21:00:00+00:00,2024-07-01T17:00:00-05:00,2024-07-01T22:00:00+00:00,HB_HOUSTON,40.49
2024-07-01T17:00:00-05:00,2024-07-01T22:00:00+00:00,2024-07-01T18:00:00-05:00,2024-07-01T23:00:00+00:00,HB_HOUSTON,36.89
2024-07-01T18:00:00-05:00,2024-07-01T23:00:00+00:00,2024-07-01T19:00:00-05:00,2024-07-02T00:00:00+00:00,HB_HOUSTON,35.46
2024-07-01T19:00:00-05:00,2024-07-02T00:00:00+00:00,2024-07-01T20:00:00-05:00,2024-07-02T01:00:00+00:00,HB_HOUSTON,41.27
2024-07-01T20:00:00-05:00,2024-07-02T01:00:00+00:00,2024-07-01T21:00:00-05:00,2024-07-02T02:00:00+00:00,HB_HOUSTON,46.66
2024-07-01T21:00:00-05:00,2024-07-02T02:00:00+00:00,2024-07-01T22:00:00-05:00,2024-07-02T03:00:00+00:00,HB_HOUSTON,31.7
2024-07-01T22:00:00-05:00,2024-07-02T03:00:00+00:00,2024-07-01T23:00:00-05:00,2024-07-02T04:00:00+00:00,HB_HOUSTON,27.42
2024-07-01T23:00:00-05:00,2024-07-02T04:00:00+00:00,2024-07-02T00:00:00-05:00,2024-07-02T05:00:00+00:00,HB_HOUSTON,21.52
2024-07-02T00:00:00-05:00,2024-07-02T05:00:00+00:00,2024-07-02T01:00:00-05:00,2024-07-02T06:00:00+00:00,HB_HOUSTON,19.78
2024-07-02T01:00:00-05:00,2024-07-02T06:00:00+00:00,2024-07-02T02:00:00-05:00,2024-07-02T07:00:00+00:00,HB_HOUSTON,17.56
2024-07-02T02:00:00-05:00,2024-07-02T07:00:00+00:00,2024-07-02T03:00:00-05:00,2024-07-02T08:00:00+00:00,HB_HOUSTON,17.51
2024-07-02T03:00:00-05:00,2024-07-02T08:00:00+00:00,2024-07-02T04:00:00-05:00,2024-07-02T09:00:00+00:00,HB_HOUSTON,16.62
2024-07-02T04:00:00-05:00,2024-07-02T09:00:00+00:00,2024-07-02T05:00:00-05:00,2024-07-02T10:00:00+00:00,HB_HOUSTON,15.84
2024-07-02T05:00:00-05:00,2024-07-02T10:00:00+00:00,2024-07-02T06:00:00-05:00,2024-07-02T11:00:00+00:00,HB_HOUSTON,17.54
2024-07-02T06:00:00-05:00,2024-07-02T11:00:00+00:00,2024-07-02T07:00:00-05:00,2024-07-02T12:00:00+00:00,HB_HOUSTON,15.5
2024-07-02T07:00:00-05:00,2024-07-02T12:00:00+00:00,2024-07-02T08:00:00-05:00,2024-07-02T13:00:00+00:00,HB_HOUSTON,13.17
2024-07-02T08:00:00-05:00,2024-07-02T13:00:00+00:00,2024-07-02T09:00:00-05:00,2024-07-02T14:00:00+00:00,HB_HOUSTON,11.06
2024-07-02T09:00:00-05:00,2024-07-02T14:00:00+00:00,2024-07-02T10:00:00-05:00,2024-07-02T15:00:00+00:00,HB_HOUSTON,12.76
2024-07-02T10:00:00-05:00,2024-07-02T15:00:00+00:00,2024-07-02T11:00:00-05:00,2024-07-02T16:00:00+00:00,HB_HOUSTON,16.93
2024-07-02T11:00:00-05:00,2024-07-02T16:00:00+00:00,2024-07-02T12:00:00-05:00,2024-07-02T17:00:00+00:00,HB_HOUSTON,20.71
2024-07-02T12:00:00-05:00,2024-07-02T17:00:00+00:00,2024-07-02T13:00:00-05:00,2024-07-02T18:00:00+00:00,HB_HOUSTON,28.55
2024-07-02T13:00:00-05:00,2024-07-02T18:00:00+00:00,2024-07-02T14:00:00-05:00,2024-07-02T19:00:00+00:00,HB_HOUSTON,33.73
2024-07-02T14:00:00-05:00,2024-07-02T19:00:00+00:00,2024-07-02T15:00:00-05:00,2024-07-02T20:00:00+00:00,HB_HOUSTON,37.57
2024-07-02T15:00:00-05:00,2024-07-02T20:00:00+00:00,2024-07-02T16:00:00-05:00,2024-07-02T21:00:00+00:00,HB_HOUSTON,44.68
2024-07-02T16:00:00-05:00,2024-07-02T21:00:00+00:00,2024-07-02T17:00:00-05:00,2024-07-02T22:00:00+00:00,HB_HOUSTON,44.73
2024-07-02T17:00:00-05:00,2024-07-02T22:00:00+00:00,2024-07-02T18:00:00-05:00,2024-07-02T23:00:00+00:00,HB_HOUSTON,42.24
2024-07-02T18:00:00-05:00,2024-07-02T23:00:00+00:00,2024-07-02T19:00:00-05:00,2024-07-03T00:00:00+00:00,HB_HOUSTON,35.42
2024-07-02T19:00:00-05:00,2024-07-03T00:00:00+00:00,2024-07-02T20:00:00-05:00,2024-07-03T01:00:00+00:00,HB_HOUSTON,49.08
2024-07-02T20:00:00-05:00,2024-07-03T01:00:00+00:00,2024-07-02T21:00:00-05:00,2024-07-03T02:00:00+00:00,HB_HOUSTON,50.43
2024-07-02T21:00:00-05:00,2024-07-03T02:00:00+00:00,2024-07-02T22:00:00-05:00,2024-07-03T03:00:00+00:00,HB_HOUSTON,32.64
2024-07-02T22:00:00-05:00,2024-07-03T03:00:00+00:00,2024-07-02T23:00:00-05:00,2024-07-03T04:00:00+00:00,HB_HOUSTON,25.8
2024-07-02T23:00:00-05:00,2024-07-03T04:00:00+00:00,2024-07-03T00:00:00-05:00,2024-07-03T05:00:00+00:00,HB_HOUSTON,22.31
2024-07-03T00:00:00-05:00,2024-07-03T05:00:00+00:00,2024-07-03T01:00:00-05:00,2024-07-03T06:00:00+00:00,HB_HOUSTON,19.02
2024-07-03T01:00:00-05:00,2024-07-03T06:00:00+00:00,2024-07-03T02:00:00-05:00,2024-07-03T07:00:00+00:00,HB_HOUSTON,16.17
2024-07-03T02:00:00-05:00,2024-07-03T07:00:00+00:00,2024-07-03T03:00:00-05:00,2024-07-03T08:00:00+00:00,HB_HOUSTON,15.25
2024-07-03T03:00:00-05:00,2024-07-03T08:00:00+00:00,2024-07-03T04:00:00-05:00,2024-07-03T09:00:00+00:00,HB_HOUSTON,14.87
2024-07-03T04:00:00-05:00,2024-07-03T09:00:00+00:00,2024-07-03T05:00:00-05:00,2024-07-03T10:00:00+00:00,HB_HOUSTON,14.9
2024-07-03T05:00:00-05:00,2024-07-03T10:00:00+00:00,2024-07-03T06:00:00-05:00,2024-07-03T11:00:00+00:00,HB_HOUSTON,16.05
2024-07-03T06:00:00-05:00,2024-07-03T11:00:00+00:00,2024-07-03T07:00:00-05:00,2024-07-03T12:00:00+00:00,HB_HOUSTON,16.43
2024-07-03T07:00:00-05:00,2024-07-03T12:00:00+00:00,2024-07-03T08:00:00-05:00,2024-07-03T13:00:00+00:00,HB_HOUSTON,13.78
2024-07-03T08:00:00-05:00,2024-07-03T13:00:00+00:00,2024-07-03T09:00:00-05:00,2024-07-03T14:00:00+00:00,HB_HOUSTON,11.09
2024-07-03T09:00:00-05:00,2024-07-03T14:00:00+00:00,2024-07-03T10:00:00-05:00,2024-07-03T15:00:00+00:00,HB_HOUSTON,11.25
2024-07-03T10:00:00-05:00,2024-07-03T15:00:00+00:00,2024-07-03T11:00:00-05:00,2024-07-03T16:00:00+00:00,HB_HOUSTON,14.65
2024-07-03T11:00:00-05:00,2024-07-03T16:00:00+00:00,2024-07-03T12:00:00-05:00,2024-07-03T17:00:00+00:00,HB_HOUSTON,22.43
2024-07-03T12:00:00-05:00,2024-07-03T17:00:00+00:00,2024-07-03T13:00:00-05:00,2024-07-03T18:00:00+00:00,HB_HOUSTON,28.51
2024-07-03T13:00:00-05:00,2024-07-03T18:00:00+00:00,2024-07-03T14:00:00-05:00,2024-07-03T19:00:00+00:00,HB_HOUSTON,34.94
2024-07-03T14:00:00-05:00,2024-07-03T19:00:00+00:00,2024-07-03T15:00:00-05:00,2024-07-03T20:00:00+00:00,HB_HOUSTON,36.88
2024-07-03T15:00:00-05:00,2024-07-03T20:00:00+00:00,2024-07-03T16:00:00-05:00,2024-07-03T21:00:00+00:00,HB_HOUSTON,35.77
2024-07-03T16:00:00-05:00,2024-07-03T21:00:00+00:00,2024-07-03T17:00:00-05:00,2024-07-03T22:00:00+00:00,HB_HOUSTON,33.87
2024-07-03T17:00:00-05:00,2024-07-03T22:00:00+00:00,2024-07-03T18:00:00-05:00,2024-07-03T23:00:00+00:00,HB_HOUSTON,31.9
2024-07-03T18:00:00-05:00,2024-07-03T23:00:00+00:00,2024-07-03T19:00:00-05:00,2024-07-04T00:00:00+00:00,HB_HOUSTON,31.49
2024-07-03T19:00:00-05:00,2024-07-04T00:00:00+00:00,2024-07-03T20:00:00-05:00,2024-07-04T01:00:00+00:00,HB_HOUSTON,47.45
2024-07-03T20:00:00-05:00,2024-07-04T01:00:00+00:00,2024-07-03T21:00:00-05:00,2024-07-04T02:00:00+00:00,HB_HOUSTON,44.77
2024-07-03T21:00:00-05:00,2024-07-04T02:00:00+00:00,2024-07-03T22:00:00-05:00,2024-07-04T03:00:00+00:00,HB_HOUSTON,27.67
2024-07-03T22:00:00-05:00,2024-07-04T03:00:00+00:00,2024-07-03T23:00:00-05:00,2024-07-04T04:00:00+00:00,HB_HOUSTON,26.04
2024-07-03T23:00:00-05:00,2024-07-04T04:00:00+00:00,2024-07-04T00:00:00-05:00,2024-07-04T05:00:00+00:00,HB_HOUSTON,20.92
2024-07-04T00:00:00-05:00,2024-07-04T05:00:00+00:00,2024-07-04T01:00:00-05:00,2024-07-04T06:00:00+00:00,HB_HOUSTON,18.25
2024-07-04T01:00:00-05:00,2024-07-04T06:00:00+00:00,2024-07-04T02:00:00-05:00,2024-07-04T07:00:00+00:00,HB_HOUSTON,15.74
2024-07-04T02:00:00-05:00,2024-07-04T07:00:00+00:00,2024-07-04T03:00:00-05:00,2024-07-04T08:00:00+00:00,HB_HOUSTON,13.84
2024-07-04T03:00:00-05:00,2024-07-04T08:00:00+00:00,2024-07-04T04:00:00-05:00,2024-07-04T09:00:00+00:00,HB_HOUSTON,12.69
2024-07-04T04:00:00-05:00,2024-07-04T09:00:00+00:00,2024-07-04T05:00:00-05:00,2024-07-04T10:00:00+00:00,HB_HOUSTON,12.53
2024-07-04T05:00:00-05:00,2024-07-04T10:00:00+00:00,2024-07-04T06:00:00-05:00,2024-07-04T11:00:00+00:00,HB_HOUSTON,13.24
2024-07-04T06:00:00-05:00,2024-07-04T11:00:00+00:00,2024-07-04T07:00:00-05:00,2024-07-04T12:00:00+00:00,HB_HOUSTON,12.61
2024-07-04T07:00:00-05:00,2024-07-04T12:00:00+00:00,2024-07-04T08:00:00-05:00,2024-07-04T13:00:00+00:00,HB_HOUSTON,11.44
2024-07-04T08:00:00-05:00,2024-07-04T13:00:00+00:00,2024-07-04T09:00:00-05:00,2024-07-04T14:00:00+00:00,HB_HOUSTON,9.0
2024-07-04T09:00:00-05:00,2024-07-04T14:00:00+00:00,2024-07-04T10:00:00-05:00,2024-07-04T15:00:00+00:00,HB_HOUSTON,8.73
2024-07-04T10:00:00-05:00,2024-07-04T15:00:00+00:00,2024-07-04T11:00:00-05:00,2024-07-04T16:00:00+00:00,HB_HOUSTON,12.35
2024-07-04T11:00:00-05:00,2024-07-04T16:00:00+00:00,2024-07-04T12:00:00-05:00,2024-07-04T17:00:00+00:00,HB_HOUSTON,19.08
2024-07-04T12:00:00-05:00,2024-07-04T17:00:00+00:00,2024-07-04T13:00:00-05:00,2024-07-04T18:00:00+00:00,HB_HOUSTON,22.3
2024-07-04T13:00:00-05:00,2024-07-04T18:00:00+00:00,2024-07-04T14:00:00-05:00,2024-07-04T19:00:00+00:00,HB_HOUSTON,27.45
2024-07-04T14:00:00-05:00,2024-07-04T19:00:00+00:00,2024-07-04T15:00:00-05:00,2024-07-04T20:00:00+00:00,HB_HOUSTON,28.36
2024-07-04T15:00:00-05:00,2024-07-04T20:00:00+00:00,2024-07-04T16:00:00-05:00,2024-07-04T21:00:00+00:00,HB_HOUSTON,30.1
2024-07-04T16:00:00-05:00,2024-07-04T21:00:00+00:00,2024-07-04T17:00:00-05:00,2024-07-04T22:00:00+00:00,HB_HOUSTON,34.99
2024-07-04T17:00:00-05:00,2024-07-04T22:00:00+00:00,2024-07-04T18:00:00-05:00,2024-07-04T23:00:00+00:00,HB_HOUSTON,35.12
2024-07-04T18:00:00-05:00,2024-07-04T23:00:00+00:00,2024-07-04T19:00:00-05:00,2024-07-05T00:00:00+00:00,HB_HOUSTON,38.43
2024-07-04T19:00:00-05:00,2024-07-05T00:00:00+00:00,2024-07-04T20:00:00-05:00,2024-07-05T01:00:00+00:00,HB_HOUSTON,77.0
2024-07-04T20:00:00-05:00,2024-07-05T01:00:00+00:00,2024-07-04T21:00:00-05:00,2024-07-05T02:00:00+00:00,HB_HOUSTON,75.2
2024-07-04T21:00:00-05:00,2024-07-05T02:00:00+00:00,2024-07-04T22:00:00-05:00,2024-07-05T03:00:00+00:00,HB_HOUSTON,37.83
2024-07-04T22:00:00-05:00,2024-07-05T03:00:00+00:00,2024-07-04T23:00:00-05:00,2024-07-05T04:00:00+00:00,HB_HOUSTON,28.47
2024-07-04T23:00:00-05:00,2024-07-05T04:00:00+00:00,2024-07-05T00:00:00-05:00,2024-07-05T05:00:00+00:00,HB_HOUSTON,22.24
2024-07-05T00:00:00-05:00,2024-07-05T05:00:00+00:00,2024-07-05T01:00:00-05:00,2024-07-05T06:00:00+00:00,HB_HOUSTON,27.71
2024-07-05T01:00:00-05:00,2024-07-05T06:00:00+00:00,2024-07-05T02:00:00-05:00,2024-07-05T07:00:00+00:00,HB_HOUSTON,23.01
2024-07-05T02:00:00-05:00,2024-07-05T07:00:00+00:00,2024-07-05T03:00:00-05:00,2024-07-05T08:00:00+00:00,HB_HOUSTON,19.64
2024-07-05T03:00:00-05:00,2024-07-05T08:00:00+00:00,2024-07-05T04:00:00-05:00,2024-07-05T09:00:00+00:00,HB_HOUSTON,18.93
2024-07-05T04:00:00-05:00,2024-07-05T09:00:00+00:00,2024-07-05T05:00:00-05:00,2024-07-05T10:00:00+00:00,HB_HOUSTON,18.68
2024-07-05T05:00:00-05:00,2024-07-05T10:00:00+00:00,2024-07-05T06:00:00-05:00,2024-07-05T11:00:00+00:00,HB_HOUSTON,19.99
2024-07-05T06:00:00-05:00,2024-07-05T11:00:00+00:00,2024-07-05T07:00:00-05:00,2024-07-05T12:00:00+00:00,HB_HOUSTON,19.38
2024-07-05T07:00:00-05:00,2024-07-05T12:00:00+00:00,2024-07-05T08:00:00-05:00,2024-07-05T13:00:00+00:00,HB_HOUSTON,17.1
2024-07-05T08:00:00-05:00,2024-07-05T13:00:00+00:00,2024-07-05T09:00:00-05:00,2024-07-05T14:00:00+00:00,HB_HOUSTON,14.04
2024-07-05T09:00:00-05:00,2024-07-05T14:00:00+00:00,2024-07-05T10:00:00-05:00,2024-07-05T15:00:00+00:00,HB_HOUSTON,13.6
2024-07-05T10:00:00-05:00,2024-07-05T15:00:00+00:00,2024-07-05T11:00:00-05:00,2024-07-05T16:00:00+00:00,HB_HOUSTON,16.53
2024-07-05T11:00:00-05:00,2024-07-05T16:00:00+00:00,2024-07-05T12:00:00-05:00,2024-07-05T17:00:00+00:00,HB_HOUSTON,21.34
2024-07-05T12:00:00-05:00,2024-07-05T17:00:00+00:00,2024-07-05T13:00:00-05:00,2024-07-05T18:00:00+00:00,HB_HOUSTON,26.2
2024-07-05T13:00:00-05:00,2024-07-05T18:00:00+00:00,2024-07-05T14:00:00-05:00,2024-07-05T19:00:00+00:00,HB_HOUSTON,30.61
2024-07-05T14:00:00-05:00,2024-07-05T19:00:00+00:00,2024-07-05T15:00:00-05:00,2024-07-05T20:00:00+00:00,HB_HOUSTON,33.82
2024-07-05T15:00:00-05:00,2024-07-05T20:00:00+00:00,2024-07-05T16:00:00-05:00,2024-07-05T21:00:00+00:00,HB_HOUSTON,31.75
2024-07-05T16:00:00-05:00,2024-07-05T21:00:00+00:00,2024-07-05T17:00:00-05:00,2024-07-05T22:00:00+00:00,HB_HOUSTON,33.1
2024-07-05T17:00:00-05:00,2024-07-05T22:00:00+00:00,2024-07-05T18:00:00-05:00,2024-07-05T23:00:00+00:00,HB_HOUSTON,32.11
2024-07-05T18:00:00-05:00,2024-07-05T23:00:00+00:00,2024-07-05T19:00:00-05:00,2024-07-06T00:00:00+00:00,HB_HOUSTON,29.6
2024-07-05T19:00:00-05:00,2024-07-06T00:00:00+00:00,2024-07-05T20:00:00-05:00,2024-07-06T01:00:00+00:00,HB_HOUSTON,38.64
2024-07-05T20:00:00-05:00,2024-07-06T01:00:00+00:00,2024-07-05T21:00:00-05:00,2024-07-06T02:00:00+00:00,HB_HOUSTON,45.12
2024-07-05T21:00:00-05:00,2024-07-06T02:00:00+00:00,2024-07-05T22:00:00-05:00,2024-07-06T03:00:00+00:00,HB_HOUSTON,32.87
2024-07-05T22:00:00-05:00,2024-07-06T03:00:00+00:00,2024-07-05T23:00:00-05:00,2024-07-06T04:00:00+00:00,HB_HOUSTON,33.94
2024-07-05T23:00:00-05:00,2024-07-06T04:00:00+00:00,2024-07-06T00:00:00-05:00,2024-07-06T05:00:00+00:00,HB_HOUSTON,27.85
2024-07-06T00:00:00-05:00,2024-07-06T05:00:00+00:00,2024-07-06T01:00:00-05:00,2024-07-06T06:00:00+00:00,HB_HOUSTON,23.47
2024-07-06T01:00:00-05:00,2024-07-06T06:00:00+00:00,2024-07-06T02:00:00-05:00,2024-07-06T07:00:00+00:00,HB_HOUSTON,22.88
2024-07-06T02:00:00-05:00,2024-07-06T07:00:00+00:00,2024-07-06T03:00:00-05:00,2024-07-06T08:00:00+00:00,HB_HOUSTON,21.72
2024-07-06T03:00:00-05:00,2024-07-06T08:00:00+00:00,2024-07-06T04:00:00-05:00,2024-07-06T09:00:00+00:00,HB_HOUSTON,20.56
2024-07-06T04:00:00-05:00,2024-07-06T09:00:00+00:00,2024-07-06T05:00:00-05:00,2024-07-06T10:00:00+00:00,HB_HOUSTON,19.93
2024-07-06T05:00:00-05:00,2024-07-06T10:00:00+00:00,2024-07-06T06:00:00-05:00,2024-07-06T11:00:00+00:00,HB_HOUSTON,23.01
2024-07-06T06:00:00-05:00,2024-07-06T11:00:00+00:00,2024-07-06T07:00:00-05:00,2024-07-06T12:00:00+00:00,HB_HOUSTON,21.99
2024-07-06T07:00:00-05:00,2024-07-06T12:00:00+00:00,2024-07-06T08:00:00-05:00,2024-07-06T13:00:00+00:00,HB_HOUSTON,18.16
2024-07-06T08:00:00-05:00,2024-07-06T13:00:00+00:00,2024-07-06T09:00:00-05:00,2024-07-06T14:00:00+00:00,HB_HOUSTON,16.21
2024-07-06T09:00:00-05:00,2024-07-06T14:00:00+00:00,2024-07-06T10:00:00-05:00,2024-07-06T15:00:00+00:00,HB_HOUSTON,17.96
2024-07-06T10:00:00-05:00,2024-07-06T15:00:00+00:00,2024-07-06T11:00:00-05:00,2024-07-06T16:00:00+00:00,HB_HOUSTON,17.4
2024-07-06T11:00:00-05:00,2024-07-06T16:00:00+00:00,2024-07-06T12:00:00-05:00,2024-07-06T17:00:00+00:00,HB_HOUSTON,20.97
2024-07-06T12:00:00-05:00,2024-07-06T17:00:00+00:00,2024-07-06T13:00:00-05:00,2024-07-06T18:00:00+00:00,HB_HOUSTON,24.71
2024-07-06T13:00:00-05:00,2024-07-06T18:00:00+00:00,2024-07-06T14:00:00-05:00,2024-07-06T19:00:00+00:00,HB_HOUSTON,32.17
2024-07-06T14:00:00-05:00,2024-07-06T19:00:00+00:00,2024-07-06T15:00:00-05:00,2024-07-06T20:00:00+00:00,HB_HOUSTON,34.56
2024-07-06T15:00:00-05:00,2024-07-06T20:00:00+00:00,2024-07-06T16:00:00-05:00,2024-07-06T21:00:00+00:00,HB_HOUSTON,35.14
2024-07-06T16:00:00-05:00,2024-07-06T21:00:00+00:00,2024-07-06T17:00:00-05:00,2024-07-06T22:00:00+00:00,HB_HOUSTON,35.73
2024-07-06T17:00:00-05:00,2024-07-06T22:00:00+00:00,2024-07-06T18:00:00-05:00,2024-07-06T23:00:00+00:00,HB_HOUSTON,30.85
2024-07-06T18:00:00-05:00,2024-07-06T23:00:00+00:00,2024-07-06T19:00:00-05:00,2024-07-07T00:00:00+00:00,HB_HOUSTON,32.13
2024-07-06T19:00:00-05:00,2024-07-07T00:00:00+00:00,2024-07-06T20:00:00-05:00,2024-07-07T01:00:00+00:00,HB_HOUSTON,52.89
2024-07-06T20:00:00-05:00,2024-07-07T01:00:00+00:00,2024-07-06T21:00:00-05:00,2024-07-07T02:00:00+00:00,HB_HOUSTON,40.67
2024-07-06T21:00:00-05:00,2024-07-07T02:00:00+00:00,2024-07-06T22:00:00-05:00,2024-07-07T03:00:00+00:00,HB_HOUSTON,28.08
2024-07-06T22:00:00-05:00,2024-07-07T03:00:00+00:00,2024-07-06T23:00:00-05:00,2024-07-07T04:00:00+00:00,HB_HOUSTON,20.88
2024-07-06T23:00:00-05:00,2024-07-07T04:00:00+00:00,2024-07-07T00:00:00-05:00,2024-07-07T05:00:00+00:00,HB_HOUSTON,18.2
2024-07-07T00:00:00-05:00,2024-07-07T05:00:00+00:00,2024-07-07T01:00:00-05:00,2024-07-07T06:00:00+00:00,HB_HOUSTON,19.01
2024-07-07T01:00:00-05:00,2024-07-07T06:00:00+00:00,2024-07-07T02:00:00-05:00,2024-07-07T07:00:00+00:00,HB_HOUSTON,16.75
2024-07-07T02:00:00-05:00,2024-07-07T07:00:00+00:00,2024-07-07T03:00:00-05:00,2024-07-07T08:00:00+00:00,HB_HOUSTON,15.36
2024-07-07T03:00:00-05:00,2024-07-07T08:00:00+00:00,2024-07-07T04:00:00-05:00,2024-07-07T09:00:00+00:00,HB_HOUSTON,14.87
2024-07-07T04:00:00-05:00,2024-07-07T09:00:00+00:00,2024-07-07T05:00:00-05:00,2024-07-07T10:00:00+00:00,HB_HOUSTON,13.79
2024-07-07T05:00:00-05:00,2024-07-07T10:00:00+00:00,2024-07-07T06:00:00-05:00,2024-07-07T11:00:00+00:00,HB_HOUSTON,13.95
2024-07-07T06:00:00-05:00,2024-07-07T11:00:00+00:00,2024-07-07T07:00:00-05:00,2024-07-07T12:00:00+00:00,HB_HOUSTON,13.22
2024-07-07T07:00:00-05:00,2024-07-07T12:00:00+00:00,2024-07-07T08:00:00-05:00,2024-07-07T13:00:00+00:00,HB_HOUSTON,11.12
2024-07-07T08:00:00-05:00,2024-07-07T13:00:00+00:00,2024-07-07T09:00:00-05:00,2024-07-07T14:00:00+00:00,HB_HOUSTON,8.32
2024-07-07T09:00:00-05:00,2024-07-07T14:00:00+00:00,2024-07-07T10:00:00-05:00,2024-07-07T15:00:00+00:00,HB_HOUSTON,9.07
2024-07-07T10:00:00-05:00,2024-07-07T15:00:00+00:00,2024-07-07T11:00:00-05:00,2024-07-07T16:00:00+00:00,HB_HOUSTON,12.07
2024-07-07T11:00:00-05:00,2024-07-07T16:00:00+00:00,2024-07-07T12:00:00-05:00,2024-07-07T17:00:00+00:00,HB_HOUSTON,14.96
2024-07-07T12:00:00-05:00,2024-07-07T17:00:00+00:00,2024-07-07T13:00:00-05:00,2024-07-07T18:00:00+00:00,HB_HOUSTON,17.5
2024-07-07T13:00:00-05:00,2024-07-07T18:00:00+00:00,2024-07-07T14:00:00-05:00,2024-07-07T19:00:00+00:00,HB_HOUSTON,20.74
2024-07-07T14:00:00-05:00,2024-07-07T19:00:00+00:00,2024-07-07T15:00:00-05:00,2024-07-07T20:00:00+00:00,HB_HOUSTON,22.48
2024-07-07T15:00:00-05:00,2024-07-07T20:00:00+00:00,2024-07-07T16:00:00-05:00,2024-07-07T21:00:00+00:00,HB_HOUSTON,23.43
2024-07-07T16:00:00-05:00,2024-07-07T21:00:00+00:00,2024-07-07T17:00:00-05:00,2024-07-07T22:00:00+00:00,HB_HOUSTON,26.34
2024-07-07T17:00:00-05:00,2024-07-07T22:00:00+00:00,2024-07-07T18:00:00-05:00,2024-07-07T23:00:00+00:00,HB_HOUSTON,27.06
2024-07-07T18:00:00-05:00,2024-07-07T23:00:00+00:00,2024-07-07T19:00:00-05:00,2024-07-08T00:00:00+00:00,HB_HOUSTON,28.11
2024-07-07T19:00:00-05:00,2024-07-08T00:00:00+00:00,2024-07-07T20:00:00-05:00,2024-07-08T01:00:00+00:00,HB_HOUSTON,34.34
2024-07-07T20:00:00-05:00,2024-07-08T01:00:00+00:00,2024-07-07T21:00:00-05:00,2024-07-08T02:00:00+00:00,HB_HOUSTON,35.05
2024-07-07T21:00:00-05:00,2024-07-08T02:00:00+00:00,2024-07-07T22:00:00-05:00,2024-07-08T03:00:00+00:00,HB_HOUSTON,24.81
2024-07-07T22:00:00-05:00,2024-07-08T03:00:00+00:00,2024-07-07T23:00:00-05:00,2024-07-08T04:00:00+00:00,HB_HOUSTON,19.2
2024-07-07T23:00:00-05:00,2024-07-08T04:00:00+00:00,2024-07-08T00:00:00-05:00,2024-07-08T05:00:00+00:00,HB_HOUSTON,17.96
2024-07-08T00:00:00-05:00,2024-07-08T05:00:00+00:00,2024-07-08T01:00:00-05:00,2024-07-08T06:00:00+00:00,HB_HOUSTON,20.09
2024-07-08T01:00:00-05:00,2024-07-08T06:00:00+00:00,2024-07-08T02:00:00-05:00,2024-07-08T07:00:00+00:00,HB_HOUSTON,18.36
2024-07-08T02:00:00-05:00,2024-07-08T07:00:00+00:00,2024-07-08T03:00:00-05:00,2024-07-08T08:00:00+00:00,HB_HOUSTON,18.46
2024-07-08T03:00:00-05:00,2024-07-08T08:00:00+00:00,2024-07-08T04:00:00-05:00,2024-07-08T09:00:00+00:00,HB_HOUSTON,19.18
