interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,regulation_down,regulation_up,spinning_reserves
2022-06-01T16:00:00-07:00,2022-06-01T23:00:00+00:00,2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.0,2.45,1.47816
2022-06-01T16:00:00-07:00,2022-06-01T23:00:00+00:00,2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T16:00:00-07:00,2022-06-01T23:00:00+00:00,2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.03,0.0,0.0
2022-06-01T16:00:00-07:00,2022-06-01T23:00:00+00:00,2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T16:00:00-07:00,2022-06-01T23:00:00+00:00,2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.56,0.0
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.03,3.05,2.8
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.96,0.0,0.0
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T17:00:00-07:00,2022-06-02T00:00:00+00:00,2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,3.45,0.0
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_CAISO_EXP,DAM,0.15,7.99,21.10194,17.13194
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T18:00:00-07:00,2022-06-02T01:00:00+00:00,2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.5,28.1907,24.2207
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.59426,1.89,0.0
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T19:00:00-07:00,2022-06-02T02:00:00+00:00,2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_CAISO_EXP,DAM,0.2,6.5,18.05946,14.08946
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.49,0.0,0.0
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T20:00:00-07:00,2022-06-02T03:00:00+00:00,2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,4.73809,4.73809
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_CAISO_EXP,DAM,0.25,7.32,18.7946,18.7946
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.67,0.0,0.0
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T21:00:00-07:00,2022-06-02T04:00:00+00:00,2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.2054,1.2054
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.11,6.71682,3.89682
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T22:00:00-07:00,2022-06-02T05:00:00+00:00,2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.3,8.74965,5.92965
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,7.7,0.30035,0.0
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-01T23:00:00-07:00,2022-06-02T06:00:00+00:00,2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.0,1.54,1.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,9.8,0.0,0.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T00:00:00-07:00,2022-06-02T07:00:00+00:00,2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.46,1.46
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.8,1.22,1.22
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_NP26_EXP,DAM,0.0,11.56,0.0,0.0
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T01:00:00-07:00,2022-06-02T08:00:00+00:00,2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.28,1.20604
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.74,1.65,1.0
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_NP26_EXP,DAM,0.0,11.44,0.0,0.0
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T02:00:00-07:00,2022-06-02T09:00:00+00:00,2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.85,0.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.0,1.62145,1.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T03:00:00-07:00,2022-06-02T10:00:00+00:00,2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.86855,0.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.8,1.61235,1.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.26,0.0,0.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T04:00:00-07:00,2022-06-02T11:00:00+00:00,2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.87765,0.3938
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.5,5.0,5.0
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T05:00:00-07:00,2022-06-02T12:00:00+00:00,2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.54324,0.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.5,1.52536,1.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.5399,0.0,0.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T06:00:00-07:00,2022-06-02T13:00:00+00:00,2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.29464,0.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_CAISO_EXP,DAM,0.15,10.0,1.54,1.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_NP26_EXP,DAM,0.0,10.1,0.0,0.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T07:00:00-07:00,2022-06-02T14:00:00+00:00,2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.95,0.0
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_CAISO_EXP,DAM,0.15,10.01,1.53849,0.92389
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_NP26_EXP,DAM,0.0,15.99,0.0,0.0
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T08:00:00-07:00,2022-06-02T15:00:00+00:00,2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.4254,0.0
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_CAISO_EXP,DAM,0.15,11.61323,1.55,0.95
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.38677,0.0,0.0
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T09:00:00-07:00,2022-06-02T16:00:00+00:00,2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.45,0.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_CAISO_EXP,DAM,0.15,10.0,1.55,1.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_NP26_EXP,DAM,0.0,6.72556,0.0,0.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T10:00:00-07:00,2022-06-02T17:00:00+00:00,2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.28,0.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_CAISO_EXP,DAM,0.15,8.72779,1.55,1.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.08112,0.0,0.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T11:00:00-07:00,2022-06-02T18:00:00+00:00,2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.5,0.0
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.17132,1.55,1.17
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.31766,0.0,0.0
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T12:00:00-07:00,2022-06-02T19:00:00+00:00,2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.45,0.0
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.37,1.55,1.55
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,5.34802,0.0,0.0
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T13:00:00-07:00,2022-06-02T20:00:00+00:00,2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.83,0.0
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.19088,1.55,1.17
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_NP26_EXP,DAM,0.0,6.80912,0.0,0.0
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T14:00:00-07:00,2022-06-02T21:00:00+00:00,2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.45,0.0
2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,2022-06-02T16:00:00-07:00,2022-06-02T23:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,2022-06-02T16:00:00-07:00,2022-06-02T23:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.77131,2.05,1.28344
2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,2022-06-02T16:00:00-07:00,2022-06-02T23:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,2022-06-02T16:00:00-07:00,2022-06-02T23:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.19958,0.0,0.0
2022-06-02T15:00:00-07:00,2022-06-02T22:00:00+00:00,2022-06-02T16:00:00-07:00,2022-06-02T23:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
