timestamp,price,year,month,day,hour
2023-01-23 06:00:00,40.17,2023,1,23,6
2023-01-23 07:00:00,39.66,2023,1,23,7
2023-01-23 08:00:00,31.66,2023,1,23,8
2023-01-23 09:00:00,23.23,2023,1,23,9
2023-01-23 10:00:00,20.46,2023,1,23,10
2023-01-23 11:00:00,19.36,2023,1,23,11
2023-01-23 12:00:00,17.81,2023,1,23,12
2023-01-23 13:00:00,15.14,2023,1,23,13
2023-01-23 14:00:00,13.52,2023,1,23,14
2023-01-23 15:00:00,12.65,2023,1,23,15
2023-01-23 16:00:00,14.36,2023,1,23,16
2023-01-23 17:00:00,23.0,2023,1,23,17
2023-01-23 18:00:00,30.44,2023,1,23,18
2023-01-23 19:00:00,27.32,2023,1,23,19
2023-01-23 20:00:00,26.02,2023,1,23,20
2023-01-23 21:00:00,23.25,2023,1,23,21
2023-01-23 22:00:00,19.82,2023,1,23,22
2023-01-23 23:00:00,18.52,2023,1,23,23
2023-01-24 00:00:00,21.53,2023,1,24,0
2023-01-24 01:00:00,21.55,2023,1,24,1
2023-01-24 02:00:00,21.83,2023,1,24,2
2023-01-24 03:00:00,22.23,2023,1,24,3
2023-01-24 04:00:00,24.9,2023,1,24,4
2023-01-24 05:00:00,26.89,2023,1,24,5
2023-01-24 06:00:00,41.43,2023,1,24,6
2023-01-24 07:00:00,49.66,2023,1,24,7
2023-01-24 08:00:00,43.27,2023,1,24,8
2023-01-24 09:00:00,33.83,2023,1,24,9
2023-01-24 10:00:00,28.59,2023,1,24,10
2023-01-24 11:00:00,28.99,2023,1,24,11
2023-01-24 12:00:00,27.88,2023,1,24,12
2023-01-24 13:00:00,24.93,2023,1,24,13
2023-01-24 14:00:00,23.68,2023,1,24,14
2023-01-24 15:00:00,21.99,2023,1,24,15
2023-01-24 16:00:00,24.19,2023,1,24,16
2023-01-24 17:00:00,40.62,2023,1,24,17
2023-01-24 18:00:00,37.86,2023,1,24,18
2023-01-24 19:00:00,36.7,2023,1,24,19
2023-01-24 20:00:00,35.68,2023,1,24,20
2023-01-24 21:00:00,31.81,2023,1,24,21
2023-01-24 22:00:00,26.72,2023,1,24,22
2023-01-24 23:00:00,25.77,2023,1,24,23
2023-01-25 00:00:00,21.19,2023,1,25,0
2023-01-25 01:00:00,19.54,2023,1,25,1
2023-01-25 02:00:00,19.38,2023,1,25,2
2023-01-25 03:00:00,19.71,2023,1,25,3
2023-01-25 04:00:00,23.03,2023,1,25,4
2023-01-25 05:00:00,26.97,2023,1,25,5
2023-01-25 06:00:00,46.92,2023,1,25,6
2023-01-25 07:00:00,46.44,2023,1,25,7
2023-01-25 08:00:00,33.33,2023,1,25,8
2023-01-25 09:00:00,25.73,2023,1,25,9
2023-01-25 10:00:00,24.01,2023,1,25,10
2023-01-25 11:00:00,22.9,2023,1,25,11
2023-01-25 12:00:00,21.89,2023,1,25,12
2023-01-25 13:00:00,21.31,2023,1,25,13
2023-01-25 14:00:00,20.91,2023,1,25,14
2023-01-25 15:00:00,21.02,2023,1,25,15
2023-01-25 16:00:00,23.78,2023,1,25,16
2023-01-25 17:00:00,41.11,2023,1,25,17
2023-01-25 18:00:00,52.36,2023,1,25,18
2023-01-25 19:00:00,48.7,2023,1,25,19
2023-01-25 20:00:00,41.9,2023,1,25,20
2023-01-25 21:00:00,38.2,2023,1,25,21
2023-01-25 22:00:00,30.84,2023,1,25,22
2023-01-25 23:00:00,28.02,2023,1,25,23
2023-01-26 00:00:00,21.87,2023,1,26,0
2023-01-26 01:00:00,20.49,2023,1,26,1
2023-01-26 02:00:00,20.21,2023,1,26,2
2023-01-26 03:00:00,20.21,2023,1,26,3
2023-01-26 04:00:00,22.89,2023,1,26,4
2023-01-26 05:00:00,28.5,2023,1,26,5
2023-01-26 06:00:00,52.26,2023,1,26,6
2023-01-26 07:00:00,50.65,2023,1,26,7
2023-01-26 08:00:00,31.97,2023,1,26,8
2023-01-26 09:00:00,25.4,2023,1,26,9
2023-01-26 10:00:00,23.44,2023,1,26,10
2023-01-26 11:00:00,20.73,2023,1,26,11
2023-01-26 12:00:00,20.12,2023,1,26,12
2023-01-26 13:00:00,19.93,2023,1,26,13
2023-01-26 14:00:00,18.27,2023,1,26,14
2023-01-26 15:00:00,18.16,2023,1,26,15
2023-01-26 16:00:00,20.24,2023,1,26,16
2023-01-26 17:00:00,35.38,2023,1,26,17
2023-01-26 18:00:00,35.05,2023,1,26,18
2023-01-26 19:00:00,32.58,2023,1,26,19
2023-01-26 20:00:00,30.67,2023,1,26,20
2023-01-26 21:00:00,27.83,2023,1,26,21
2023-01-26 22:00:00,24.81,2023,1,26,22
2023-01-26 23:00:00,22.66,2023,1,26,23
2023-01-27 00:00:00,15.95,2023,1,27,0
2023-01-27 01:00:00,15.46,2023,1,27,1
2023-01-27 02:00:00,15.33,2023,1,27,2
2023-01-27 03:00:00,15.66,2023,1,27,3
2023-01-27 04:00:00,16.43,2023,1,27,4
2023-01-27 05:00:00,18.55,2023,1,27,5
2023-01-27 06:00:00,30.98,2023,1,27,6
2023-01-27 07:00:00,30.56,2023,1,27,7
2023-01-27 08:00:00,23.32,2023,1,27,8
2023-01-27 09:00:00,22.02,2023,1,27,9
2023-01-27 10:00:00,18.57,2023,1,27,10
2023-01-27 11:00:00,17.84,2023,1,27,11
2023-01-27 12:00:00,17.07,2023,1,27,12
2023-01-27 13:00:00,15.48,2023,1,27,13
2023-01-27 14:00:00,12.82,2023,1,27,14
2023-01-27 15:00:00,12.34,2023,1,27,15
2023-01-27 16:00:00,15.69,2023,1,27,16
2023-01-27 17:00:00,25.81,2023,1,27,17
2023-01-27 18:00:00,23.87,2023,1,27,18
2023-01-27 19:00:00,19.91,2023,1,27,19
2023-01-27 20:00:00,18.8,2023,1,27,20
2023-01-27 21:00:00,17.17,2023,1,27,21
2023-01-27 22:00:00,15.77,2023,1,27,22
2023-01-27 23:00:00,13.95,2023,1,27,23
2023-01-28 00:00:00,12.8,2023,1,28,0
2023-01-28 01:00:00,11.69,2023,1,28,1
2023-01-28 02:00:00,10.81,2023,1,28,2
2023-01-28 03:00:00,10.6,2023,1,28,3
2023-01-28 04:00:00,11.62,2023,1,28,4
2023-01-28 05:00:00,13.28,2023,1,28,5
2023-01-28 06:00:00,16.44,2023,1,28,6
2023-01-28 07:00:00,19.93,2023,1,28,7
2023-01-28 08:00:00,18.4,2023,1,28,8
2023-01-28 09:00:00,16.17,2023,1,28,9
2023-01-28 10:00:00,13.09,2023,1,28,10
2023-01-28 11:00:00,12.0,2023,1,28,11
2023-01-28 12:00:00,10.65,2023,1,28,12
2023-01-28 13:00:00,9.57,2023,1,28,13
2023-01-28 14:00:00,9.07,2023,1,28,14
2023-01-28 15:00:00,9.68,2023,1,28,15
2023-01-28 16:00:00,15.22,2023,1,28,16
2023-01-28 17:00:00,27.12,2023,1,28,17
2023-01-28 18:00:00,24.06,2023,1,28,18
2023-01-28 19:00:00,18.44,2023,1,28,19
2023-01-28 20:00:00,14.66,2023,1,28,20
2023-01-28 21:00:00,11.87,2023,1,28,21
2023-01-28 22:00:00,11.96,2023,1,28,22
2023-01-28 23:00:00,11.7,2023,1,28,23
2023-01-29 00:00:00,10.16,2023,1,29,0
2023-01-29 01:00:00,11.97,2023,1,29,1
2023-01-29 02:00:00,13.09,2023,1,29,2
2023-01-29 03:00:00,15.0,2023,1,29,3
2023-01-29 04:00:00,15.68,2023,1,29,4
2023-01-29 05:00:00,16.39,2023,1,29,5
2023-01-29 06:00:00,17.24,2023,1,29,6
2023-01-29 07:00:00,17.93,2023,1,29,7
2023-01-29 08:00:00,18.35,2023,1,29,8
2023-01-29 09:00:00,17.86,2023,1,29,9
2023-01-29 10:00:00,18.21,2023,1,29,10
2023-01-29 11:00:00,18.6,2023,1,29,11
2023-01-29 12:00:00,19.0,2023,1,29,12
2023-01-29 13:00:00,19.24,2023,1,29,13
2023-01-29 14:00:00,18.96,2023,1,29,14
2023-01-29 15:00:00,18.55,2023,1,29,15
2023-01-29 16:00:00,18.6,2023,1,29,16
2023-01-29 17:00:00,39.96,2023,1,29,17
2023-01-29 18:00:00,34.76,2023,1,29,18
2023-01-29 19:00:00,23.35,2023,1,29,19
2023-01-29 20:00:00,20.49,2023,1,29,20
2023-01-29 21:00:00,19.2,2023,1,29,21
2023-01-29 22:00:00,19.06,2023,1,29,22
2023-01-29 23:00:00,18.59,2023,1,29,23
2023-01-30 00:00:00,19.24,2023,1,30,0
2023-01-30 01:00:00,19.18,2023,1,30,1
2023-01-30 02:00:00,19.66,2023,1,30,2
2023-01-30 03:00:00,20.6,2023,1,30,3
2023-01-30 04:00:00,22.37,2023,1,30,4
2023-01-30 05:00:00,25.73,2023,1,30,5
2023-01-30 06:00:00,30.15,2023,1,30,6
2023-01-30 07:00:00,37.41,2023,1,30,7
2023-01-30 08:00:00,36.61,2023,1,30,8
2023-01-30 09:00:00,42.62,2023,1,30,9
2023-01-30 10:00:00,43.36,2023,1,30,10
2023-01-30 11:00:00,36.24,2023,1,30,11
2023-01-30 12:00:00,32.8,2023,1,30,12
2023-01-30 13:00:00,30.84,2023,1,30,13
2023-01-30 14:00:00,30.65,2023,1,30,14
2023-01-30 15:00:00,32.56,2023,1,30,15
2023-01-30 16:00:00,42.39,2023,1,30,16
2023-01-30 17:00:00,79.26,2023,1,30,17
2023-01-30 18:00:00,79.98,2023,1,30,18
2023-01-30 19:00:00,68.59,2023,1,30,19
2023-01-30 20:00:00,54.89,2023,1,30,20
2023-01-30 21:00:00,46.93,2023,1,30,21
2023-01-30 22:00:00,35.55,2023,1,30,22
2023-01-30 23:00:00,31.29,2023,1,30,23
2023-01-31 00:00:00,41.34,2023,1,31,0
2023-01-31 01:00:00,35.52,2023,1,31,1
2023-01-31 02:00:00,35.76,2023,1,31,2
2023-01-31 03:00:00,35.53,2023,1,31,3
2023-01-31 04:00:00,40.32,2023,1,31,4
2023-01-31 05:00:00,58.26,2023,1,31,5
2023-01-31 06:00:00,118.41,2023,1,31,6
2023-01-31 07:00:00,151.19,2023,1,31,7
2023-01-31 08:00:00,127.89,2023,1,31,8
2023-01-31 09:00:00,102.76,2023,1,31,9
2023-01-31 10:00:00,85.1,2023,1,31,10
2023-01-31 11:00:00,68.34,2023,1,31,11
2023-01-31 12:00:00,52.78,2023,1,31,12
2023-01-31 13:00:00,46.32,2023,1,31,13
2023-01-31 14:00:00,49.13,2023,1,31,14
2023-01-31 15:00:00,50.11,2023,1,31,15
2023-01-31 16:00:00,66.63,2023,1,31,16
2023-01-31 17:00:00,113.97,2023,1,31,17
2023-01-31 18:00:00,148.18,2023,1,31,18
2023-01-31 19:00:00,114.93,2023,1,31,19
2023-01-31 20:00:00,95.33,2023,1,31,20
2023-01-31 21:00:00,65.42,2023,1,31,21
2023-01-31 22:00:00,49.73,2023,1,31,22
2023-01-31 23:00:00,44.1,2023,1,31,23
2023-02-01 00:00:00,38.23,2023,2,1,0
2023-02-01 01:00:00,36.31,2023,2,1,1
2023-02-01 02:00:00,36.43,2023,2,1,2
2023-02-01 03:00:00,36.92,2023,2,1,3
2023-02-01 04:00:00,38.76,2023,2,1,4
2023-02-01 05:00:00,45.36,2023,2,1,5
2023-02-01 06:00:00,86.07,2023,2,1,6
2023-02-01 07:00:00,99.97,2023,2,1,7
2023-02-01 08:00:00,96.63,2023,2,1,8
2023-02-01 09:00:00,105.5,2023,2,1,9
2023-02-01 10:00:00,104.72,2023,2,1,10
2023-02-01 11:00:00,92.83,2023,2,1,11
2023-02-01 12:00:00,70.13,2023,2,1,12
2023-02-01 13:00:00,61.22,2023,2,1,13
2023-02-01 14:00:00,63.12,2023,2,1,14
2023-02-01 15:00:00,64.13,2023,2,1,15
2023-02-01 16:00:00,95.54,2023,2,1,16
2023-02-01 17:00:00,113.08,2023,2,1,17
2023-02-01 18:00:00,122.2,2023,2,1,18
2023-02-01 19:00:00,94.57,2023,2,1,19
2023-02-01 20:00:00,84.68,2023,2,1,20
2023-02-01 21:00:00,59.18,2023,2,1,21
2023-02-01 22:00:00,36.08,2023,2,1,22
2023-02-01 23:00:00,32.7,2023,2,1,23
2023-02-02 00:00:00,31.12,2023,2,2,0
2023-02-02 01:00:00,30.72,2023,2,2,1
2023-02-02 02:00:00,30.64,2023,2,2,2
2023-02-02 03:00:00,31.2,2023,2,2,3
2023-02-02 04:00:00,30.89,2023,2,2,4
2023-02-02 05:00:00,45.67,2023,2,2,5
2023-02-02 06:00:00,63.98,2023,2,2,6
2023-02-02 07:00:00,73.06,2023,2,2,7
2023-02-02 08:00:00,64.38,2023,2,2,8
2023-02-02 09:00:00,46.1,2023,2,2,9
2023-02-02 10:00:00,40.12,2023,2,2,10
2023-02-02 11:00:00,35.08,2023,2,2,11
2023-02-02 12:00:00,32.44,2023,2,2,12
2023-02-02 13:00:00,31.03,2023,2,2,13
2023-02-02 14:00:00,27.65,2023,2,2,14
2023-02-02 15:00:00,27.29,2023,2,2,15
2023-02-02 16:00:00,28.17,2023,2,2,16
2023-02-02 17:00:00,42.85,2023,2,2,17
2023-02-02 18:00:00,49.88,2023,2,2,18
2023-02-02 19:00:00,37.78,2023,2,2,19
2023-02-02 20:00:00,34.54,2023,2,2,20
2023-02-02 21:00:00,31.15,2023,2,2,21
2023-02-02 22:00:00,26.0,2023,2,2,22
2023-02-02 23:00:00,25.72,2023,2,2,23
2023-02-03 00:00:00,28.36,2023,2,3,0
2023-02-03 01:00:00,27.24,2023,2,3,1
2023-02-03 02:00:00,27.2,2023,2,3,2
2023-02-03 03:00:00,28.85,2023,2,3,3
2023-02-03 04:00:00,29.83,2023,2,3,4
2023-02-03 05:00:00,34.26,2023,2,3,5
2023-02-03 06:00:00,68.52,2023,2,3,6
2023-02-03 07:00:00,65.82,2023,2,3,7
2023-02-03 08:00:00,32.56,2023,2,3,8
2023-02-03 09:00:00,26.79,2023,2,3,9
2023-02-03 10:00:00,25.08,2023,2,3,10
2023-02-03 11:00:00,22.94,2023,2,3,11
2023-02-03 12:00:00,20.24,2023,2,3,12
2023-02-03 13:00:00,18.61,2023,2,3,13
2023-02-03 14:00:00,16.89,2023,2,3,14
2023-02-03 15:00:00,16.4,2023,2,3,15
2023-02-03 16:00:00,17.32,2023,2,3,16
2023-02-03 17:00:00,28.49,2023,2,3,17
2023-02-03 18:00:00,31.02,2023,2,3,18
2023-02-03 19:00:00,24.62,2023,2,3,19
2023-02-03 20:00:00,21.69,2023,2,3,20
2023-02-03 21:00:00,21.31,2023,2,3,21
2023-02-03 22:00:00,20.36,2023,2,3,22
2023-02-03 23:00:00,20.79,2023,2,3,23
2023-02-04 00:00:00,17.85,2023,2,4,0
2023-02-04 01:00:00,16.47,2023,2,4,1
2023-02-04 02:00:00,16.89,2023,2,4,2
2023-02-04 03:00:00,17.83,2023,2,4,3
2023-02-04 04:00:00,19.08,2023,2,4,4
2023-02-04 05:00:00,20.27,2023,2,4,5
2023-02-04 06:00:00,29.26,2023,2,4,6
2023-02-04 07:00:00,31.22,2023,2,4,7
2023-02-04 08:00:00,29.16,2023,2,4,8
2023-02-04 09:00:00,23.86,2023,2,4,9
2023-02-04 10:00:00,19.15,2023,2,4,10
2023-02-04 11:00:00,16.9,2023,2,4,11
2023-02-04 12:00:00,16.62,2023,2,4,12
2023-02-04 13:00:00,13.88,2023,2,4,13
2023-02-04 14:00:00,11.18,2023,2,4,14
2023-02-04 15:00:00,10.61,2023,2,4,15
2023-02-04 16:00:00,14.7,2023,2,4,16
2023-02-04 17:00:00,21.2,2023,2,4,17
2023-02-04 18:00:00,24.79,2023,2,4,18
2023-02-04 19:00:00,17.2,2023,2,4,19
2023-02-04 20:00:00,16.64,2023,2,4,20
2023-02-04 21:00:00,16.2,2023,2,4,21
2023-02-04 22:00:00,15.55,2023,2,4,22
2023-02-04 23:00:00,16.69,2023,2,4,23
2023-02-05 00:00:00,13.76,2023,2,5,0
2023-02-05 01:00:00,13.76,2023,2,5,1
2023-02-05 02:00:00,14.59,2023,2,5,2
2023-02-05 03:00:00,15.79,2023,2,5,3
2023-02-05 04:00:00,16.82,2023,2,5,4
2023-02-05 05:00:00,18.01,2023,2,5,5
2023-02-05 06:00:00,25.92,2023,2,5,6
2023-02-05 07:00:00,30.46,2023,2,5,7
2023-02-05 08:00:00,24.71,2023,2,5,8
2023-02-05 09:00:00,19.19,2023,2,5,9
2023-02-05 10:00:00,17.94,2023,2,5,10
2023-02-05 11:00:00,16.47,2023,2,5,11
2023-02-05 12:00:00,15.9,2023,2,5,12
2023-02-05 13:00:00,15.34,2023,2,5,13
2023-02-05 14:00:00,14.36,2023,2,5,14
2023-02-05 15:00:00,13.34,2023,2,5,15
2023-02-05 16:00:00,13.39,2023,2,5,16
2023-02-05 17:00:00,18.44,2023,2,5,17
2023-02-05 18:00:00,17.82,2023,2,5,18
2023-02-05 19:00:00,15.51,2023,2,5,19
2023-02-05 20:00:00,15.11,2023,2,5,20
2023-02-05 21:00:00,14.4,2023,2,5,21
2023-02-05 22:00:00,12.19,2023,2,5,22
2023-02-05 23:00:00,10.5,2023,2,5,23
2023-02-06 00:00:00,3.91,2023,2,6,0
2023-02-06 01:00:00,3.92,2023,2,6,1
2023-02-06 02:00:00,3.86,2023,2,6,2
2023-02-06 03:00:00,4.48,2023,2,6,3
2023-02-06 04:00:00,5.71,2023,2,6,4
2023-02-06 05:00:00,11.1,2023,2,6,5
2023-02-06 06:00:00,20.38,2023,2,6,6
2023-02-06 07:00:00,22.4,2023,2,6,7
2023-02-06 08:00:00,22.21,2023,2,6,8
2023-02-06 09:00:00,17.98,2023,2,6,9
2023-02-06 10:00:00,12.25,2023,2,6,10
2023-02-06 11:00:00,10.88,2023,2,6,11
2023-02-06 12:00:00,11.53,2023,2,6,12
2023-02-06 13:00:00,12.1,2023,2,6,13
2023-02-06 14:00:00,11.2,2023,2,6,14
2023-02-06 15:00:00,10.9,2023,2,6,15
2023-02-06 16:00:00,12.52,2023,2,6,16
2023-02-06 17:00:00,25.37,2023,2,6,17
2023-02-06 18:00:00,26.33,2023,2,6,18
2023-02-06 19:00:00,21.69,2023,2,6,19
2023-02-06 20:00:00,17.08,2023,2,6,20
2023-02-06 21:00:00,16.23,2023,2,6,21
2023-02-06 22:00:00,12.83,2023,2,6,22
2023-02-06 23:00:00,6.75,2023,2,6,23
2023-02-07 00:00:00,2.83,2023,2,7,0
2023-02-07 01:00:00,3.08,2023,2,7,1
2023-02-07 02:00:00,4.79,2023,2,7,2
2023-02-07 03:00:00,4.72,2023,2,7,3
2023-02-07 04:00:00,4.19,2023,2,7,4
2023-02-07 05:00:00,9.54,2023,2,7,5
2023-02-07 06:00:00,16.33,2023,2,7,6
2023-02-07 07:00:00,16.5,2023,2,7,7
2023-02-07 08:00:00,15.16,2023,2,7,8
2023-02-07 09:00:00,15.88,2023,2,7,9
2023-02-07 10:00:00,14.21,2023,2,7,10
2023-02-07 11:00:00,13.97,2023,2,7,11
2023-02-07 12:00:00,13.95,2023,2,7,12
2023-02-07 13:00:00,13.01,2023,2,7,13
2023-02-07 14:00:00,12.25,2023,2,7,14
2023-02-07 15:00:00,12.36,2023,2,7,15
2023-02-07 16:00:00,15.42,2023,2,7,16
2023-02-07 17:00:00,21.64,2023,2,7,17
2023-02-07 18:00:00,23.36,2023,2,7,18
2023-02-07 19:00:00,19.82,2023,2,7,19
2023-02-07 20:00:00,17.52,2023,2,7,20
2023-02-07 21:00:00,13.95,2023,2,7,21
2023-02-07 22:00:00,15.63,2023,2,7,22
2023-02-07 23:00:00,14.31,2023,2,7,23
2023-02-08 00:00:00,16.12,2023,2,8,0
2023-02-08 01:00:00,15.16,2023,2,8,1
2023-02-08 02:00:00,15.09,2023,2,8,2
2023-02-08 03:00:00,15.52,2023,2,8,3
2023-02-08 04:00:00,16.78,2023,2,8,4
2023-02-08 05:00:00,20.62,2023,2,8,5
2023-02-08 06:00:00,26.54,2023,2,8,6
2023-02-08 07:00:00,29.55,2023,2,8,7
2023-02-08 08:00:00,20.99,2023,2,8,8
2023-02-08 09:00:00,17.2,2023,2,8,9
2023-02-08 10:00:00,13.96,2023,2,8,10
2023-02-08 11:00:00,13.72,2023,2,8,11
2023-02-08 12:00:00,14.04,2023,2,8,12
2023-02-08 13:00:00,12.02,2023,2,8,13
2023-02-08 14:00:00,10.63,2023,2,8,14
2023-02-08 15:00:00,11.05,2023,2,8,15
2023-02-08 16:00:00,12.58,2023,2,8,16
2023-02-08 17:00:00,29.11,2023,2,8,17
2023-02-08 18:00:00,39.44,2023,2,8,18
2023-02-08 19:00:00,40.67,2023,2,8,19
2023-02-08 20:00:00,26.69,2023,2,8,20
2023-02-08 21:00:00,19.86,2023,2,8,21
2023-02-08 22:00:00,17.06,2023,2,8,22
2023-02-08 23:00:00,15.03,2023,2,8,23
2023-02-09 00:00:00,16.02,2023,2,9,0
2023-02-09 01:00:00,15.41,2023,2,9,1
2023-02-09 02:00:00,15.56,2023,2,9,2
2023-02-09 03:00:00,15.97,2023,2,9,3
2023-02-09 04:00:00,17.65,2023,2,9,4
2023-02-09 05:00:00,18.08,2023,2,9,5
2023-02-09 06:00:00,33.52,2023,2,9,6
2023-02-09 07:00:00,36.46,2023,2,9,7
2023-02-09 08:00:00,22.98,2023,2,9,8
2023-02-09 09:00:00,21.03,2023,2,9,9
2023-02-09 10:00:00,20.17,2023,2,9,10
2023-02-09 11:00:00,16.97,2023,2,9,11
2023-02-09 12:00:00,17.0,2023,2,9,12
2023-02-09 13:00:00,16.14,2023,2,9,13
2023-02-09 14:00:00,15.97,2023,2,9,14
2023-02-09 15:00:00,15.34,2023,2,9,15
2023-02-09 16:00:00,15.38,2023,2,9,16
2023-02-09 17:00:00,22.61,2023,2,9,17
2023-02-09 18:00:00,25.01,2023,2,9,18
2023-02-09 19:00:00,19.75,2023,2,9,19
2023-02-09 20:00:00,19.23,2023,2,9,20
2023-02-09 21:00:00,17.81,2023,2,9,21
2023-02-09 22:00:00,15.52,2023,2,9,22
2023-02-09 23:00:00,16.03,2023,2,9,23
2023-02-10 00:00:00,12.8,2023,2,10,0
2023-02-10 01:00:00,12.6,2023,2,10,1
2023-02-10 02:00:00,12.89,2023,2,10,2
2023-02-10 03:00:00,12.99,2023,2,10,3
2023-02-10 04:00:00,14.09,2023,2,10,4
2023-02-10 05:00:00,18.15,2023,2,10,5
2023-02-10 06:00:00,26.22,2023,2,10,6
2023-02-10 07:00:00,30.06,2023,2,10,7
2023-02-10 08:00:00,24.53,2023,2,10,8
2023-02-10 09:00:00,21.37,2023,2,10,9
2023-02-10 10:00:00,17.24,2023,2,10,10
2023-02-10 11:00:00,15.75,2023,2,10,11
2023-02-10 12:00:00,15.82,2023,2,10,12
2023-02-10 13:00:00,14.86,2023,2,10,13
2023-02-10 14:00:00,11.87,2023,2,10,14
2023-02-10 15:00:00,12.44,2023,2,10,15
2023-02-10 16:00:00,14.31,2023,2,10,16
2023-02-10 17:00:00,24.13,2023,2,10,17
2023-02-10 18:00:00,46.98,2023,2,10,18
2023-02-10 19:00:00,46.85,2023,2,10,19
2023-02-10 20:00:00,44.47,2023,2,10,20
2023-02-10 21:00:00,47.43,2023,2,10,21
2023-02-10 22:00:00,31.6,2023,2,10,22
2023-02-10 23:00:00,26.87,2023,2,10,23
2023-02-11 00:00:00,26.74,2023,2,11,0
2023-02-11 01:00:00,24.47,2023,2,11,1
2023-02-11 02:00:00,23.82,2023,2,11,2
2023-02-11 03:00:00,23.32,2023,2,11,3
2023-02-11 04:00:00,24.73,2023,2,11,4
2023-02-11 05:00:00,26.86,2023,2,11,5
2023-02-11 06:00:00,50.12,2023,2,11,6
2023-02-11 07:00:00,50.93,2023,2,11,7
2023-02-11 08:00:00,32.44,2023,2,11,8
2023-02-11 09:00:00,27.13,2023,2,11,9
2023-02-11 10:00:00,20.89,2023,2,11,10
2023-02-11 11:00:00,19.65,2023,2,11,11
2023-02-11 12:00:00,16.59,2023,2,11,12
2023-02-11 13:00:00,15.08,2023,2,11,13
2023-02-11 14:00:00,14.21,2023,2,11,14
2023-02-11 15:00:00,13.66,2023,2,11,15
